,Company_Brand,Sector,Stage,Amount($),City,HeadQuarter,What_it_does,Year,Founded,Founders,Investor
2560,Prodo,Energy,Pre-seed,300000.0,New Delhi,New Delhi,"Prodo is an e-commerce platform that provides manufacturing of made-to-order, readymade and white labeled consumables for medium and large enterprises.",2021,2021.0,"Sameen Husain, Abhiroop Srivastava","Titan Capital, LetsVenture"
2561,Unnati,Finance,Series A,7000000.0,Noida,Noida,Fintech powered digital agri ecosystem,2021,2019.0,"Amit Sinha, Ashok Prasad","Incofin, NabVentures, Orios"
2562,Lysto,Energy,Seed,3000000.0,Bangalore,Bangalore,"Lysto is building APIs, Tools & Infrastructure to enable the creation & distribution of NFTs across platforms with a few clicks or few lines of code.",2021,2021.0,Sadiq Ahamed,BEENEXT
2563,Wakefit,Energy,Series C,20000000.0,Bangalore,Bangalore,"A home solutions and sleep company, currently collaborating with the world's biggest sleep influencer.",2021,2014.0,"Ankit Garg, Chaitanya Ramalingegowda",SIG
2564,Buyofuel,Energy,Seed,100000.0,Coimbatore,Coimbatore,Green Fuels Marketplace,2021,2020.0,"Kishan Karunakaran, Venkateswaran Selvan, Sumanth Kumar",Inflection Point Ventures
2565,ElectricPe,Energy,Seed,3000000.0,Bangalore,Bangalore,India's largest Electric Vehicle Charging Platform,2021,2021.0,"Avinash Sharma, Raghav Rohila","Blume Ventures, Micelio Fund"
2566,Vayana Network,Finance,Series C,30000000.0,Pune,Pune,"Vayana Network is an electronic network that connects Corporates and their Supply Chain to Financial Institutions for easy, quick and low-cost access to Trade Financing of their Payables and Receivables.",2021,2017.0,Ramaswamy Iyer,"CDC Group, Jungle Ventures, March Capital, Marshall Wace"
2567,Valuationary,Energy,Pre-seed,100000.0,Surat,Surat,EdTech platform upskilling candidates to bag deserving finance job roles.,2021,2020.0,"Pratik Bajaj, Kunal Shah, Mahip Gupta","Ashish Jain, Ajay Surana"
2568,Knocksense,Energy,Unknown,150000.0,Lucknow,Lucknow,"Knocksense is a local news and recommendations platform. Varul Mayank, Vibhore Mayank",2021,2016.0,"We Founder Circle, Appyhigh, Mumbai Angels",Undisclosed
2569,Petpooja,Energy,Unknown,4500000.0,Ahmedabad,Ahmedabad,"Petpooja is the largest next-generation PoS platform for the F&B sector with more than 25,000+ clients across India and UAE. Apurv Patel, Parthiv Patel",2021,2011.0,"Aroa Ventures, GVFL, Udaan",Undisclosed
2570,Wingreens Farms,Energy,Unknown,17000000.0,Gurugram,Gurugram,"Wingreens Farms is a fully integrated (farm to retail) Food Company in the business of making and selling a range of fresh, healthy, tasty and innovative food products. Anju C Srivastava, Arjun Srivastava",2021,2011.0,"Investcorp, Omidyar Network",Undisclosed
2571,Doola,Energy,Unknown,3000000.0,New York,New York,"The ultimate One-Stop-Shop™? to help US and Non-US Founders to turn an idea into their dream US Business Arjun Mahadevan, JP Pincheira",2021,2020.0,Nexus Venture Partners,Undisclosed
2572,EyeMyEye,Energy,Pre-series A,2000000.0,Gurugram,Gurugram,"Shop the latest Eyeglasses, Sunglasses, Power Sunglasses, Contact Lens and more.",2021,2021.0,Ganesh Iyer,Undisclosed
2573,Bombay Hemp Company,Energy,Unknown,2000000.0,Mumbai,Mumbai,"BOHECO was founded to research on and promote industrial hemp, the super crop of our era in India. BOHECO was formally registered under The Companies Act Avnish Pandya, Delzaad Deolaliwala",2021,2013.0,"Riteesh Mohan Bakshi, Raghav Mohan Bakshi, Achin Kochar",Undisclosed
2574,DGV,Energy,Pre-series A,3000000.0,Bangalore,Bangalore,NeoBanking for Bharat,2021,2019.0,Ragavan Venkatesan,"Info Edge Ventures, Omnivore"
2575,GuardianLink,Energy,Series A,12000000.0,Chennai,Chennai,Building tech infrastructure to help NFT commerce go mainstream,2021,2017.0,"Ramkumar Subramaniam, Kamesh Elangovan",Kalaari Capital
2576,Clinikk,Healthcare,Pre-series A,4000000.0,Bangalore,Bangalore,Transforming health insurance by building India's first managed care model,2021,2016.0,"Dr.Suraj Baliga, Bhavjot Kaur",MassMutual Ventures
2577,Toplyne,Energy,Unknown,2500000.0,Bangalore,Bangalore,"Toplyne helps sales teams at product-led companies convert their freemium users! Rishen Kapoor and Ruchin Kulkarni, Rohit Khanna",2021,2021.0,"Sequoia Capital , Together Fund",Undisclosed
2578,Mensa,Energy,Series B,135000000.0,Bangalore,Bangalore,"Mensa scales brands leveraging its expertise in ecommerce, technology, marketing, category management & demand planning.",2021,2021.0,Ananth Narayanan,"Alpha Wave Ventures, Falcon Edge Capital"
2579,GENLEAP,Energy,Seed,8000000.0,Haryana,Haryana,GenLeap is India’s first self-discovery and career lifecycle management platform.,2021,2021.0,"Sachin Sandhir, Nimish Gupta, Nitin Thakur, Shweta Kataria","Vivek Vaidya, Kevin Donlon, Ayush Singh"
2580,Planys,Energy,Pre-series A,1600000.0,Chennai,Chennai,Planys is an Indian deep tech start-up creating a paradigm shift in the underwater inspection industry.,2021,2015.0,"Tanuj Jhunjhunwala, Vineet Upadhyay, Rakesh Sirikonda","Kieretsu Forum, Lets Venture, Shell"
2581,Wonderchef,Energy,Unknown,20000000.0,Mumbai,Mumbai,"Wonderchef Cookware and Appliances is a perfect blend of health, taste, and convenience that inspires us to 'cook with pride'. Ravi Saxena",2021,2009.0,"Sixth Sense Ventures, Godrej Family office, Malpani Group",Undisclosed
2582,GoKwik,Energy,Series A,15000000.0,New Delhi,New Delhi,GoKwik is a platform for solving shopping experience problems on e-commerce websites on the internet.,2021,2020.0,"Chirag, Vivek Bajpai, Ankush Talwar",Sequoia Capital India
2583,Velocity,Finance,Series A,20000000.0,Bangalore,Bangalore,"Velocity provides revenue based financing, up to Rs 3 crores, for marketing and inventory spends of online businesses.",2021,2020.0,"Saurav Swaroop, Abhiroop Medhekar, Atul Khichariya",Valar Ventures
2584,SalaryBox,Finance,Seed,4000000.0,Gurugram,Gurugram,SalaryBox is solution that makes employee management effortless.,2021,2020.0,"Nikhil Goel, Peeyush Goyal","Y-Combinator, AME Cloud Ventures, Gokul Rajaram"
2585,Boingg,Energy,Seed,200000.0,Gurugram,Gurugram,D2C furniture brand,2021,2019.0,"Neha Indoria, Dhruvan Barar",Inflection Point Ventures
2586,Better Capital,Energy,Unknown,15000000.0,Santra,Santra,"Better is a top-tier India-focused pre-seed venture firm with a portfolio of 100+ companies including stellar successes like Rupeek, Open, Khatabook, Bijak Vaibhav Domkundwar",2021,2006.0,Mumbai Angels Network,Undisclosed
2587,Tickertape,Finance,Unknown,5000000.0,Bangalore,Bangalore,"Tickertape provides data, information & content for Indian stocks, ETFs & indices Ujjwal Ankur",2021,2019.0,Smallcase,Undisclosed
2588,Zenpay Solutions,Finance,Unknown,3000000.0,New Delhi,New Delhi,"India’s fastest growing fintech company, which has revolutionized the ultimate banking experience especially by reaching out to thousands of blue-collared employees by promoting digital banking solutions across India. Ankit Bhargava",2021,2019.0,"The StarupLab, AngelBay",Undisclosed
2589,Disprz,Energy,Series B,13000000.0,Mumbai,Mumbai,An AI-powered right skilling suite that helps enterprises unlock business potential.,2021,2015.0,"Subramanian Viswanathan, Kuljit Chadha","Dallas Venture Capital, Mars Growth Capital"
2590,Arbo Works,Energy,Unknown,3000000.0,Mountain View,"Mountain View, CA",Finance technology Caesar Sengupta,2021,2021.0,Sequoia Capital,Undisclosed
2591,Inzpira,Energy,Seed,300000.0,Trivandrum,Trivandrum,"Inzpira is India's only Live online 1:1 platform for Language Learning & Test Preparation that lets users instantly connect with expert trainers and learn anytime, from anywhere.",2021,2021.0,"Rohith Namboothiri, Sruthy Ramesh","Raj Nair, Gopinath Latpate"
2592,Defy,Finance,Unknown,5500000.0,Bangalore,Bangalore,"Building India's first social crypto exchange Bhagaban Behera, Sriharsha Setty, Nakul Kelkar",2021,2021.0,"Y Combinator, Goat VC, JAM Fund, Goodwater Capital",Undisclosed
2593,Mindhouse,Healthcare,Seed,6000000.0,Gurugram,Gurugram,Mindhouse is a Yoga & Nutrition driven personalized healthcare platform.,2021,2019.0,"Pooja Khanna, Pankaj Chaddah","Binny Bansal, General Catalyst"
2594,Homversity,Energy,Unknown,155000.0,Ahmedabad,Ahmedabad,Homversity is the digital ecosystem that aims to support the 93 BN USD student housing & Co-living industry in India. Saurav Kumar Sinha,2021,2017.0,Mumbai Angels Network,Undisclosed
2595,Toppersnotes,Education,Seed,1000000.0,Jaipur,Jaipur,"Toppersnotes is an edtech company, primarily operating in the test preparation industry.",2021,2015.0,"Ayush Agarwal, Devendra Dhaka, Arpit Bansal",Inflection Point Ventures
2596,NoBroker.com,Energy,Series E,2100000.0,Bangalore,Bangalore,NoBroker is a disruptive force in the Real Estate Industry.,2021,2014.0,"Akhil Gupta, Amit, Saurabh","General Atlantic, Tiger Global, Moore Strategic Ventures"
2597,Haber,Energy,Series B,20000000.0,Pune,Pune,"Real-time, automated insights to increase plant efficiency",2021,2017.0,"Vipin Raghavan, Priya Venkat, Arjunan PN",Ascent Capital
2598,True Balance,Finance,Unknown,30000000.0,Gurugram,Gurugram,"Balancehero India Private Limited (BHI), the wholly owned subsidiary of Balancehero Co. Ltd., Korea which runs and operates mobile App “True Balance”. Cheolwon Lee",2021,2014.0,"Northern Arc, Arthmate, Shine Star, E clear, Hinduja",Undisclosed
2599,Recordent,Finance,Unknown,400000.0,Hyderabad,Hyderabad,Helping MSMEs collect customer dues faster & reduce risk by checking credit & payment history before offering credit Winny Patro,2021,2018.0,"Family Office of Kantamaneni, IIM Calcutta Innovation Park",Undisclosed
2600,Koparo,Energy,Seed,700000.0,New Delhi,New Delhi,Koparo is a direct-to-consumer brand that is addressing the needs of modern Indian families and their homes.,2021,2020.0,Simran Khara,"Saama Capital﻿, ﻿Titan Capital﻿, DSG Consumer Partners"
2601,Indifi,Finance,Unknown,40000000.0,Gurugram,Gurugram,Indifi believes in helping small businesses grow by offering loans to those that have potential and intent. Alok Mittal,2021,2015.0,"Omidyar Network, Flourish Ventures, Elevar Equity, Accel",Undisclosed
2602,Settl,Energy,Seed,500000.0,Bangalore,Bangalore,Settl. is a technology-driven accommodation platform focused on providing a convenient and high-quality living experience for young millennials.,2021,2020.0,"Abhishek Tripathi, Bharath Bhaskar, Ashok Reddy","ah! Ventures, We Founder Circle"
2603,Park+,Energy,Series B,25000000.0,New Delhi,New Delhi,Building an eco-system for car owners which will be a one-stop solution for all their needs.,2021,2019.0,Amit Lakhotia,"Sequoia Capital, Matrix Partners"
2604,Simple Energy,Energy,Pre-series,21000000.0,Bangalore,Bangalore,A Research and development driven company on a mission to build the future of mobility that is electric and connected.,2021,2019.0,Suhas Rajkumar,Undisclosed
2605,Dream Sports,Energy,Unknown,840000000.0,Mumbai,Mumbai,"Dream Sports is India’s leading sports technology company with brands such as Dream11, world’s largest fantasy sports platform Harsh Jain",2021,2008.0,"Falcon Edge, DST Global, D1 Capital, Redbird Capital, Tiger Global",Undisclosed
2606,Spinny,Energy,Series E,248000000.0,Gurugram,Gurugram,Spinny is a new age used car end-to-end platform in India.,2021,2015.0,"Niraj Singh, Mohit Gupta, Ramanshu Mahaur","Abu Dhabi Growth Fund, Tiger Global"
2607,Rentomojo,Energy,Unknown,10000000.0,Bangalore,Bangalore,"Furniture, appliances, electronics, and fitness products on monthly rental subscriptions. Geetansh Bamania",2021,2014.0,"Accel, Bain Capital",Undisclosed
2608,Slice,Finance,Series B,220000000.0,Bangalore,Bangalore,"Slice is India's best credit card challenger to pay bills, manage expenses, and unlock rewards",2021,2015.0,"Rajan Bajaj, Siva Kumar Tangudu","Tiger Global, Insight Partners"
2609,21K School,Energy,Pre-series A,5000000.0,Bangalore,Bangalore,"21K School is India's First Online School that provides a complete online school experience and personalized learning – anytime, anywhere.",2021,2020.0,"Santosh Kumar, Yeshwanth Raj Parasmal, Dinesh Kumar, Joshi Kumar",Ronnie Screwvala
2610,Adda247,Energy,Series B,20000000.0,Gurugram,Gurugram,"The multilingual edtech platform provides 360 degree learning solutions catering to all major educational needs of Tier II, tier III including online courses for  competitive exams",2021,2016.0,"Anil Nagar, Saurabh Bansal",WestBridge Capital
2611,Loop Health,Healthcare,Unknown,12000000.0,Pune,Pune,"India's first health insurance with unlimited primary care for employees. Amrit Singh, Mayank Kale",2021,2018.0,"Elevation, General Catalyst",Undisclosed
2612,Rupifi,Finance,Debt,1000000.0,Bangalore,Bangalore,Embedded Lending for Small Businesses,2021,2020.0,"Jawaid Iqbal, Dhruv Bhushan",Alteria Capital
2613,RENEE Cosmetics,Energy,Pre-series A,1500000.0,Ahmedabad,Ahmedabad,"RENÉE Cosmetics is an Indian makeup brand empowering bold & beautiful women with innovative, cruelty-free products.",2021,2019.0,"Priyank Shah, Ashutosh Valani, Aashka Goradia Goble","Equanimity Ventures, 9Unicorns"
2614,Svish,Energy,Seed,400000.0,Gurugram,Gurugram,D2C personal hygiene startup,2021,2020.0,"Ishan, Jaideep Mahajan",Nueva
2615,Progcap,Finance,Series C,30000000.0,New Delhi,New Delhi,"Progcap (Desiderata Impact Ventures Private Limited) is a mission-driven, inclusive financing technology firm",2021,2016.0,"Pallavi Shrivastava, Himanshu Chandra",Tiger Global
2616,Smartstaff,Energy,Unknown,4300000.0,Bangalore,Bangalore,"Smartstaff (previously Qikwork) is a full stack blue-collar workforce management platform. Arpit Dave, Viral Chhajer, Gnanesh Chilukuri, Aravind Reddy",2021,2020.0,"Blume Ventures, Nexus Venture Partners",Undisclosed
2617,D’Moksha Homes,Energy,Seed,570000.0,Mumbai,Mumbai,"Artisans handcraft exquisite and environment-friendly home linens using only the most sustainable fabrics like linen, hemp, and lyocell.",2021,2020.0,"Nimisha, Manav Dhanda","Apoorva Sharma, The Chennai Angels, Karthik Bhat"
2618,ANS Commerce,Education,Pre-series A,2200000.0,Gurugram,Gurugram,ANS Commerce is India’s #1 full-stack e-commerce enabler helping brands sell online.,2021,2017.0,"Amit Monga, Nakul Singh, Vibhor Sahare, Sushant Puri","Gokul Rajaram, Venture Catalysts"
2619,Mobileware Technologies,Energy,Unknown,4700000.0,Mumbai,Mumbai,"A mobile applications development platform for technologies including Symbian, Blackberry, and early versions of iOS and Android. Amitabh Kanekar, Satyajit Kanekar",2021,2008.0,Kvanto Payment Services,Undisclosed
2620,GramCover,Finance,Series A,7000000.0,Noida,Noida,GramCover is a tech-enabled insurance marketplace for rural India.,2021,2016.0,Dhyanesh Bhatt,"Siana Capital, Inflexor Ventures, Stride Ventures"
2621,BYJU'S,Education,Unknown,300000000.0,Bangalore,Bangalore,"BYJU’S is India's largest ed-tech company and the creator of India’s most loved school learning app. Byju Raveendran, Divya Gokulnath",2021,2011.0,"Oxshott Capital Partners, XN Exponent, Edelweiss",Undisclosed
2622,Hyperface,Energy,Unknown,1300000.0,Bangalore,Bangalore,"Empowering Brands and Fintechs to offer banking products contextually to their customers. Ramanathan RV, Aishwarya Jaishankar",2021,2021.0,"Kunal Shah, Better Capital",Undisclosed
2623,Licious,Energy,Series G,52000000.0,Bangalore,Bangalore,"Licious is a consumer food company, focussed at delighting the world with an unmatched range of meat & meat products.",2021,2015.0,"Vivek Gupta, Abhay",Undisclosed
2624,Chalo,Energy,Series C,40000000.0,Mumbai,Mumbai,India’s #1 bus transport technology company.,2021,2014.0,"Vinayak Bhavnani, Mohit Dubey","Lightrock India, Filter Capital"
2625,Kaar Technologies,Energy,Unknown,4000000.0,Chennai,Chennai,"Kaar Technologies is an SAP global consultancy firm that designs, delivers and deploys cutting-edge SAP solutions for businesses around the world. Maran Nagarajan",2021,2005.0,BlackSoil,Undisclosed
2626,Kissan Pro,Agriculture,Unknown,3000000.0,Jharkhand,Jharkhand,"Full stack solution on agri advisory, input purchase and market linkage Ravi Dasoundhi",2021,2021.0,EKKI,Undisclosed
2627,Sunstone Eduversity,Education,Series B,28000000.0,Gurugram,Gurugram,Sunstone Eduversity is a one-of-its-kind business school operating in an asset-light model since 2011.,2021,2011.0,"Ashish Munjal, Piyush Nangru",WestBridge Capital
2628,Ozonetel,Energy,Series A,5000000.0,Hyderabad,Hyderabad,Ozonetel is leading Cloud Telephony solution provider.,2021,2007.0,"CSN Murthy, Atul Sharma",Stakeboat Capital
2629,CoinSwitch Kuber,Energy,Series C,260000000.0,Bangalore,Bangalore,"CoinSwitch Kuber is the largest crypto trading platform in India with a user base of 10M+, in just 15 months and growing every second.",2021,2017.0,"Ashish Singhal, Govind Soni, Vimal Sagar Tiwari","Coinbase Ventures, Andreessen Horowitz"
2630,Pazcare,Finance,Seed,3500000.0,Bangalore,Bangalore,Paz Care is India's leading Employee Benefits & Health insurance platform,2021,2020.0,"Sanchit Malik, Manish Mishra","BEENEXT, 3one4 Capital"
